log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-24T10:03:42.850+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:03:49.854+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:03:56.858+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:04:07.204+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:04:14.212+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:04:21.221+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:04:26.645+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:04:26.658+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:04:26.659+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:06.687+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:06.689+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:06.690+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:12.949+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:19.957+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:26.966+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:33.975+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:40.984+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:47.993+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:07:55.002+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:02.010+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:09.020+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:16.022+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:23.034+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:30.036+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:34.665+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:41.674+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:48.683+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:49.572+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:08:49.582+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:08:49.583+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:00.647+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:15.309+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:15.311+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:15.312+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:18.930+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:25.932+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:32.940+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:34.577+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:34.590+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:09:34.591+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:09:56.631+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:07.610+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:18.609+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:23.517+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:23.518+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:23.519+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:27.511+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:30.883+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:10:30.894+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:10:30.894+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:39.752+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:39.753+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:39.755+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:43.621+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:48.414+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:15:48.426+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:15:48.426+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:22:52.762+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:22:52.764+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:22:52.765+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:26:59.745+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:06.754+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:08.733+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:08.745+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:27:08.746+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:19.929+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:23.792+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:23.793+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:23.795+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:27.483+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:31.213+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:31.225+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:27:31.226+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:42.305+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:53.265+00:00Z,DATA_FRAME_INCOMPLETE,,,,,13,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:56.161+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:56.163+00:00Z,PDR_CALCULATED,,,0.00% (0/200),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:56.164+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:27:59.946+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:02.907+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:02.917+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T10:28:02.918+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:08.835+00:00Z,CTRL_PKT_RECV,0,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:08.873+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,0,0x55,,,,,,,,,,,,,,,
2025-06-24T10:28:12.229+00:00Z,CTRL_PKT_RECV,1,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:12.241+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,1,0x55,,,,,,,,,,,,,,,
2025-06-24T10:28:24.369+00:00Z,CTRL_PKT_RECV,3,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:24.381+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,3,0x55,,,,,,,,,,,,,,,
2025-06-24T10:28:27.407+00:00Z,DATA_FRAME_RECV,3,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:28:27.417+00:00Z,DATA_ACK_SENT,,,,,,,3,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:28:27.426+00:00Z,DECODE_SUCCESS,3,-101,,,,,,,True,4424,1750760903.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:28:30.792+00:00Z,CTRL_PKT_RECV,4,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:30.801+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,4,0x55,,,,,,,,,,,,,,,
2025-06-24T10:28:42.917+00:00Z,CTRL_PKT_RECV,6,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:42.930+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,6,0x55,,,,,,,,,,,,,,,
2025-06-24T10:28:45.955+00:00Z,DATA_FRAME_RECV,6,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:28:45.966+00:00Z,DATA_ACK_SENT,,,,,,,6,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:28:45.971+00:00Z,DECODE_SUCCESS,6,-101,,,,,,,True,4968,1750760921.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:28:49.346+00:00Z,CTRL_PKT_RECV,7,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:28:49.357+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,7,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:01.402+00:00Z,CTRL_PKT_RECV,9,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:01.413+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,9,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:04.440+00:00Z,DATA_FRAME_RECV,9,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:29:04.449+00:00Z,DATA_ACK_SENT,,,,,,,9,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:29:04.454+00:00Z,DECODE_SUCCESS,9,-101,,,,,,,True,4452,1750760940.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:29:07.828+00:00Z,CTRL_PKT_RECV,10,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:07.841+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,10,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:19.907+00:00Z,CTRL_PKT_RECV,12,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:19.917+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,12,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:30.964+00:00Z,CTRL_PKT_RECV,13,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:30.973+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,13,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:42.027+00:00Z,CTRL_PKT_RECV,14,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:42.037+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,14,0x55,,,,,,,,,,,,,,,
2025-06-24T10:29:45.065+00:00Z,DATA_FRAME_RECV,14,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:29:45.077+00:00Z,DATA_ACK_SENT,,,,,,,14,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:29:45.082+00:00Z,DECODE_SUCCESS,14,-101,,,,,,,True,5080,1750760980.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:29:48.454+00:00Z,CTRL_PKT_RECV,15,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:29:48.465+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,15,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:00.561+00:00Z,CTRL_PKT_RECV,17,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:00.573+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,17,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:03.599+00:00Z,DATA_FRAME_RECV,17,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:30:03.609+00:00Z,DATA_ACK_SENT,,,,,,,17,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:30:03.614+00:00Z,DECODE_SUCCESS,17,-101,,,,,,,True,4612,1750760999.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:30:06.988+00:00Z,CTRL_PKT_RECV,18,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:06.997+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,18,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:19.094+00:00Z,CTRL_PKT_RECV,20,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:19.105+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,20,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:22.132+00:00Z,DATA_FRAME_RECV,20,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:30:22.141+00:00Z,DATA_ACK_SENT,,,,,,,20,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:30:22.147+00:00Z,DECODE_SUCCESS,20,-101,,,,,,,True,5144,1750761017.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:30:25.512+00:00Z,CTRL_PKT_RECV,21,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:25.521+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,21,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:37.621+00:00Z,CTRL_PKT_RECV,23,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:37.633+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,23,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:40.659+00:00Z,DATA_FRAME_RECV,23,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:30:40.669+00:00Z,DATA_ACK_SENT,,,,,,,23,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:30:40.674+00:00Z,DECODE_SUCCESS,23,-101,,,,,,,True,4672,1750761036.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:30:44.043+00:00Z,CTRL_PKT_RECV,24,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:44.053+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,24,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:56.149+00:00Z,CTRL_PKT_RECV,26,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:30:56.161+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,26,0x55,,,,,,,,,,,,,,,
2025-06-24T10:30:59.187+00:00Z,DATA_FRAME_RECV,26,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:30:59.201+00:00Z,DATA_ACK_SENT,,,,,,,26,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:30:59.207+00:00Z,DECODE_SUCCESS,26,-101,,,,,,,True,5204,1750761054.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:31:02.572+00:00Z,CTRL_PKT_RECV,27,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:02.581+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,27,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:14.684+00:00Z,CTRL_PKT_RECV,29,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:14.693+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,29,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:17.722+00:00Z,DATA_FRAME_RECV,29,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:31:17.733+00:00Z,DATA_ACK_SENT,,,,,,,29,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:31:17.738+00:00Z,DECODE_SUCCESS,29,-101,,,,,,,True,4736,1750761073.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:31:21.112+00:00Z,CTRL_PKT_RECV,30,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:21.121+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,30,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:33.222+00:00Z,CTRL_PKT_RECV,32,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:33.233+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,32,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:36.260+00:00Z,DATA_FRAME_RECV,32,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:31:36.269+00:00Z,DATA_ACK_SENT,,,,,,,32,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:31:36.275+00:00Z,DECODE_SUCCESS,32,-101,,,,,,,True,4272,1750761092.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:31:39.643+00:00Z,CTRL_PKT_RECV,33,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:39.653+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,33,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:51.755+00:00Z,CTRL_PKT_RECV,35,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:51.765+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,35,0x55,,,,,,,,,,,,,,,
2025-06-24T10:31:54.793+00:00Z,DATA_FRAME_RECV,35,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:31:54.805+00:00Z,DATA_ACK_SENT,,,,,,,35,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:31:54.810+00:00Z,DECODE_SUCCESS,35,-101,,,,,,,True,4808,1750761110.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:31:58.185+00:00Z,CTRL_PKT_RECV,36,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:31:58.197+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,36,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:10.294+00:00Z,CTRL_PKT_RECV,38,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:10.305+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,38,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:13.333+00:00Z,DATA_FRAME_RECV,38,-100,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:32:13.345+00:00Z,DATA_ACK_SENT,,,,,,,38,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:32:13.351+00:00Z,DECODE_SUCCESS,38,-100,,,,,,,True,4348,1750761129.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:32:16.725+00:00Z,CTRL_PKT_RECV,39,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:16.737+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,39,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:28.797+00:00Z,CTRL_PKT_RECV,41,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:28.809+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,41,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:31.835+00:00Z,DATA_FRAME_RECV,41,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:32:31.845+00:00Z,DATA_ACK_SENT,,,,,,,41,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:32:31.850+00:00Z,DECODE_SUCCESS,41,-101,,,,,,,True,4848,1750761147.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:32:35.222+00:00Z,CTRL_PKT_RECV,42,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:35.233+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,42,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:47.357+00:00Z,CTRL_PKT_RECV,44,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:47.369+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,44,0x55,,,,,,,,,,,,,,,
2025-06-24T10:32:50.395+00:00Z,DATA_FRAME_RECV,44,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:32:50.405+00:00Z,DATA_ACK_SENT,,,,,,,44,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:32:50.411+00:00Z,DECODE_SUCCESS,44,-101,,,,,,,True,4409,1750761166.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:32:53.789+00:00Z,CTRL_PKT_RECV,45,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:32:53.801+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,45,0x55,,,,,,,,,,,,,,,
2025-06-24T10:33:05.906+00:00Z,CTRL_PKT_RECV,47,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:33:05.917+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,47,0x55,,,,,,,,,,,,,,,
2025-06-24T10:33:08.945+00:00Z,DATA_FRAME_RECV,47,-100,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T10:33:08.957+00:00Z,DATA_ACK_SENT,,,,,,,47,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:33:08.963+00:00Z,DECODE_SUCCESS,47,-100,,,,,,,True,4960,1750761184.0,0.40042234324587156,-0.6523926922853833,0.8854090789281333,66.94025890481507,-16.626782667719336,36.16534213432104,-29.432630211348954,-26.92974919609427,-117.06144855692473,0.261300768523603,0.007934570312500028,95.78555243510837
2025-06-24T10:33:12.329+00:00Z,CTRL_PKT_RECV,48,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:33:12.341+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,48,0x55,,,,,,,,,,,,,,,
2025-06-24T10:33:43.513+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
