log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-23T06:21:41.573+00:00Z,CTRL_PKT_RECV,110,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:21:41.584+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,110,0x55,,,,,,,,,,,,,,,
2025-06-23T06:21:44.603+00:00Z,DATA_FRAME_RECV,110,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:21:44.616+00:00Z,DATA_ACK_SENT,,,,,,,110,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:21:44.617+00:00Z,DECODE_SUCCESS_DUMMY,110,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:21:47.945+00:00Z,CTRL_PKT_RECV,111,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:21:47.956+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,111,0x55,,,,,,,,,,,,,,,
2025-06-23T06:21:54.966+00:00Z,CTRL_PKT_RECV,113,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:21:54.976+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,113,0x55,,,,,,,,,,,,,,,
2025-06-23T06:21:57.995+00:00Z,DATA_FRAME_RECV,113,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:21:58.008+00:00Z,DATA_ACK_SENT,,,,,,,113,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:21:58.009+00:00Z,DECODE_SUCCESS_DUMMY,113,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:01.340+00:00Z,CTRL_PKT_RECV,114,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:01.352+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,114,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:08.362+00:00Z,CTRL_PKT_RECV,116,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:08.372+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,116,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:11.391+00:00Z,DATA_FRAME_RECV,116,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:22:11.404+00:00Z,DATA_ACK_SENT,,,,,,,116,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:22:11.405+00:00Z,DECODE_SUCCESS_DUMMY,116,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:14.733+00:00Z,CTRL_PKT_RECV,117,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:14.744+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,117,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:21.754+00:00Z,CTRL_PKT_RECV,119,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:21.764+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,119,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:24.783+00:00Z,DATA_FRAME_RECV,119,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:22:24.796+00:00Z,DATA_ACK_SENT,,,,,,,119,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:22:24.797+00:00Z,DECODE_SUCCESS_DUMMY,119,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:28.125+00:00Z,CTRL_PKT_RECV,120,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:28.136+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,120,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:35.146+00:00Z,CTRL_PKT_RECV,122,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:35.156+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,122,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:38.175+00:00Z,DATA_FRAME_RECV,122,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:22:38.188+00:00Z,DATA_ACK_SENT,,,,,,,122,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:22:38.189+00:00Z,DECODE_SUCCESS_DUMMY,122,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:41.517+00:00Z,CTRL_PKT_RECV,123,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:41.528+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,123,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:48.538+00:00Z,CTRL_PKT_RECV,125,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:48.548+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,125,0x55,,,,,,,,,,,,,,,
2025-06-23T06:22:51.567+00:00Z,DATA_FRAME_RECV,125,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:22:51.580+00:00Z,DATA_ACK_SENT,,,,,,,125,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:22:51.581+00:00Z,DECODE_SUCCESS_DUMMY,125,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:54.910+00:00Z,CTRL_PKT_RECV,126,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:22:54.920+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,126,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:01.930+00:00Z,CTRL_PKT_RECV,128,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:01.940+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,128,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:04.960+00:00Z,DATA_FRAME_RECV,128,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:23:04.972+00:00Z,DATA_ACK_SENT,,,,,,,128,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:23:04.973+00:00Z,DECODE_SUCCESS_DUMMY,128,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:08.302+00:00Z,CTRL_PKT_RECV,129,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:08.312+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,129,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:15.322+00:00Z,CTRL_PKT_RECV,131,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:15.332+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,131,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:18.352+00:00Z,DATA_FRAME_RECV,131,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:23:18.364+00:00Z,DATA_ACK_SENT,,,,,,,131,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:23:18.365+00:00Z,DECODE_SUCCESS_DUMMY,131,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:21.693+00:00Z,CTRL_PKT_RECV,132,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:21.704+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,132,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:28.714+00:00Z,CTRL_PKT_RECV,134,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:28.724+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,134,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:31.744+00:00Z,DATA_FRAME_RECV,134,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:23:31.756+00:00Z,DATA_ACK_SENT,,,,,,,134,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:23:31.757+00:00Z,DECODE_SUCCESS_DUMMY,134,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:35.085+00:00Z,CTRL_PKT_RECV,135,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:35.096+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,135,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:42.105+00:00Z,CTRL_PKT_RECV,137,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:42.116+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,137,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:45.134+00:00Z,DATA_FRAME_RECV,137,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:23:45.144+00:00Z,DATA_ACK_SENT,,,,,,,137,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:23:45.145+00:00Z,DECODE_SUCCESS_DUMMY,137,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:48.476+00:00Z,CTRL_PKT_RECV,138,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:48.488+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,138,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:55.494+00:00Z,CTRL_PKT_RECV,140,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:23:55.504+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,140,0x55,,,,,,,,,,,,,,,
2025-06-23T06:23:58.523+00:00Z,DATA_FRAME_RECV,140,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:23:58.536+00:00Z,DATA_ACK_SENT,,,,,,,140,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:23:58.537+00:00Z,DECODE_SUCCESS_DUMMY,140,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:03.864+00:00Z,CTRL_PKT_RECV,141,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:03.876+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,141,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:06.893+00:00Z,DATA_FRAME_RECV,141,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:24:06.904+00:00Z,DATA_ACK_SENT,,,,,,,141,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:24:06.905+00:00Z,DECODE_SUCCESS_DUMMY,141,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:10.235+00:00Z,CTRL_PKT_RECV,142,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:10.248+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,142,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:17.254+00:00Z,CTRL_PKT_RECV,144,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:17.264+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,144,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:20.284+00:00Z,DATA_FRAME_RECV,144,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:24:20.296+00:00Z,DATA_ACK_SENT,,,,,,,144,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:24:20.297+00:00Z,DECODE_SUCCESS_DUMMY,144,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:23.626+00:00Z,CTRL_PKT_RECV,145,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:23.636+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,145,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:30.642+00:00Z,CTRL_PKT_RECV,147,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:30.652+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,147,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:33.672+00:00Z,DATA_FRAME_RECV,147,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:24:33.684+00:00Z,DATA_ACK_SENT,,,,,,,147,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:24:33.685+00:00Z,DECODE_SUCCESS_DUMMY,147,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:37.014+00:00Z,CTRL_PKT_RECV,148,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:37.024+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,148,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:44.036+00:00Z,CTRL_PKT_RECV,150,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:44.048+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,150,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:50.051+00:00Z,CTRL_PKT_RECV,151,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:50.064+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,151,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:56.063+00:00Z,CTRL_PKT_RECV,152,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:24:56.076+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,152,0x55,,,,,,,,,,,,,,,
2025-06-23T06:24:59.092+00:00Z,DATA_FRAME_RECV,152,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:24:59.104+00:00Z,DATA_ACK_SENT,,,,,,,152,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:24:59.105+00:00Z,DECODE_SUCCESS_DUMMY,152,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:02.434+00:00Z,CTRL_PKT_RECV,153,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:02.444+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,153,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:09.450+00:00Z,CTRL_PKT_RECV,155,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:09.460+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,155,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:15.463+00:00Z,CTRL_PKT_RECV,156,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:15.476+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,156,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:18.492+00:00Z,DATA_FRAME_RECV,156,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:25:18.504+00:00Z,DATA_ACK_SENT,,,,,,,156,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:25:18.505+00:00Z,DECODE_SUCCESS_DUMMY,156,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:23.832+00:00Z,CTRL_PKT_RECV,157,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:23.844+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,157,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:26.862+00:00Z,DATA_FRAME_RECV,157,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:25:26.872+00:00Z,DATA_ACK_SENT,,,,,,,157,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:25:26.873+00:00Z,DECODE_SUCCESS_DUMMY,157,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:30.204+00:00Z,CTRL_PKT_RECV,158,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:30.216+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,158,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:37.223+00:00Z,CTRL_PKT_RECV,160,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:37.236+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,160,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:40.252+00:00Z,DATA_FRAME_RECV,160,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:25:40.264+00:00Z,DATA_ACK_SENT,,,,,,,160,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:25:40.265+00:00Z,DECODE_SUCCESS_DUMMY,160,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:43.594+00:00Z,CTRL_PKT_RECV,161,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:43.604+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,161,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:50.610+00:00Z,CTRL_PKT_RECV,163,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:50.620+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,163,0x55,,,,,,,,,,,,,,,
2025-06-23T06:25:53.640+00:00Z,DATA_FRAME_RECV,163,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:25:53.652+00:00Z,DATA_ACK_SENT,,,,,,,163,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:25:53.654+00:00Z,DECODE_SUCCESS_DUMMY,163,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:56.983+00:00Z,CTRL_PKT_RECV,164,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:25:56.996+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,164,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:04.003+00:00Z,CTRL_PKT_RECV,166,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:04.016+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,166,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:07.032+00:00Z,DATA_FRAME_RECV,166,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:26:07.044+00:00Z,DATA_ACK_SENT,,,,,,,166,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:26:07.045+00:00Z,DECODE_SUCCESS_DUMMY,166,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:10.375+00:00Z,CTRL_PKT_RECV,167,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:10.388+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,167,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:17.390+00:00Z,CTRL_PKT_RECV,169,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:17.400+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,169,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:20.420+00:00Z,DATA_FRAME_RECV,169,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:26:20.432+00:00Z,DATA_ACK_SENT,,,,,,,169,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:26:20.433+00:00Z,DECODE_SUCCESS_DUMMY,169,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:23.762+00:00Z,CTRL_PKT_RECV,170,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:23.772+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,170,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:30.783+00:00Z,CTRL_PKT_RECV,172,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:30.796+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,172,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:33.813+00:00Z,DATA_FRAME_RECV,172,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:26:33.824+00:00Z,DATA_ACK_SENT,,,,,,,172,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:26:33.825+00:00Z,DECODE_SUCCESS_DUMMY,172,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:37.155+00:00Z,CTRL_PKT_RECV,173,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:37.168+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,173,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:44.175+00:00Z,CTRL_PKT_RECV,175,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:44.188+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,175,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:47.205+00:00Z,DATA_FRAME_RECV,175,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:26:47.216+00:00Z,DATA_ACK_SENT,,,,,,,175,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:26:47.217+00:00Z,DECODE_SUCCESS_DUMMY,175,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:50.547+00:00Z,CTRL_PKT_RECV,176,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:50.560+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,176,0x55,,,,,,,,,,,,,,,
2025-06-23T06:26:57.567+00:00Z,CTRL_PKT_RECV,178,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:26:57.580+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,178,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:00.597+00:00Z,DATA_FRAME_RECV,178,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:27:00.608+00:00Z,DATA_ACK_SENT,,,,,,,178,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:27:00.609+00:00Z,DECODE_SUCCESS_DUMMY,178,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:03.939+00:00Z,CTRL_PKT_RECV,179,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:03.952+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,179,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:10.959+00:00Z,CTRL_PKT_RECV,181,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:10.972+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,181,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:13.989+00:00Z,DATA_FRAME_RECV,181,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:27:14.000+00:00Z,DATA_ACK_SENT,,,,,,,181,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:27:14.001+00:00Z,DECODE_SUCCESS_DUMMY,181,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:17.331+00:00Z,CTRL_PKT_RECV,182,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:17.344+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,182,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:24.351+00:00Z,CTRL_PKT_RECV,184,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:24.364+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,184,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:27.381+00:00Z,DATA_FRAME_RECV,184,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:27:27.392+00:00Z,DATA_ACK_SENT,,,,,,,184,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:27:27.394+00:00Z,DECODE_SUCCESS_DUMMY,184,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:30.723+00:00Z,CTRL_PKT_RECV,185,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:30.736+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,185,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:37.739+00:00Z,CTRL_PKT_RECV,187,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:37.752+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,187,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:40.768+00:00Z,DATA_FRAME_RECV,187,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:27:40.780+00:00Z,DATA_ACK_SENT,,,,,,,187,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:27:40.781+00:00Z,DECODE_SUCCESS_DUMMY,187,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:44.110+00:00Z,CTRL_PKT_RECV,188,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:44.120+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,188,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:51.132+00:00Z,CTRL_PKT_RECV,190,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:51.144+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,190,0x55,,,,,,,,,,,,,,,
2025-06-23T06:27:54.161+00:00Z,DATA_FRAME_RECV,190,-103,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:27:54.172+00:00Z,DATA_ACK_SENT,,,,,,,190,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:27:54.173+00:00Z,DECODE_SUCCESS_DUMMY,190,-103,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:57.503+00:00Z,CTRL_PKT_RECV,191,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:27:57.516+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,191,0x55,,,,,,,,,,,,,,,
2025-06-23T06:28:04.519+00:00Z,CTRL_PKT_RECV,193,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:04.532+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,193,0x55,,,,,,,,,,,,,,,
2025-06-23T06:28:07.549+00:00Z,DATA_FRAME_RECV,193,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:28:07.560+00:00Z,DATA_ACK_SENT,,,,,,,193,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:28:07.562+00:00Z,DECODE_SUCCESS_DUMMY,193,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:10.891+00:00Z,CTRL_PKT_RECV,194,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:10.904+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,194,0x55,,,,,,,,,,,,,,,
2025-06-23T06:28:17.912+00:00Z,CTRL_PKT_RECV,196,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:17.924+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,196,0x55,,,,,,,,,,,,,,,
2025-06-23T06:28:20.941+00:00Z,DATA_FRAME_RECV,196,-102,,,17,16,,,,,,,,,,,,,,,,,
2025-06-23T06:28:20.952+00:00Z,DATA_ACK_SENT,,,,,,,196,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:28:20.953+00:00Z,DECODE_SUCCESS_DUMMY,196,-102,"type: dummy, size: 16",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:24.283+00:00Z,CTRL_PKT_RECV,197,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:28:24.296+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,197,0x55,,,,,,,,,,,,,,,
